Store,Date,Sales
379,2015-06-11,4202
379,2015-06-12,4023
379,2015-06-13,3595
379,2015-06-15,5982
379,2015-06-16,4650
379,2015-06-17,4879
379,2015-06-18,4121
379,2015-06-19,4326
379,2015-06-20,3178
379,2015-06-22,3243
379,2015-06-23,2727
379,2015-06-24,3190
379,2015-06-25,3384
379,2015-06-26,3244
379,2015-06-27,3188
379,2015-06-29,6008
379,2015-06-30,6421
379,2015-07-01,5897
379,2015-07-02,4588
379,2015-07-03,4889
379,2015-07-04,2766
379,2015-07-06,3812
379,2015-07-07,3421
379,2015-07-08,3472
379,2015-07-09,3449
379,2015-07-10,3538
379,2015-07-11,3041
379,2015-07-13,5282
379,2015-07-14,5277
379,2015-07-15,4961
379,2015-07-16,4494
379,2015-07-17,4148
379,2015-07-18,3477
379,2015-07-20,3702
379,2015-07-21,3683
379,2015-07-22,3724
379,2015-07-23,3807
379,2015-07-24,3725
379,2015-07-25,3106
379,2015-07-27,5454
379,2015-07-28,4583
379,2015-07-29,3636
379,2015-07-30,4653
379,2015-07-31,5550
380,2015-05-21,15699
380,2015-05-22,16607
380,2015-05-23,15545
380,2015-05-26,14128
380,2015-05-27,13753
380,2015-05-28,11331
380,2015-05-29,15649
380,2015-05-30,16752
380,2015-06-01,20298
380,2015-06-02,17443
380,2015-06-03,19480
380,2015-06-05,17756
380,2015-06-06,14253
380,2015-06-08,13864
380,2015-06-09,11095
380,2015-06-10,13615
380,2015-06-11,12023
380,2015-06-12,11011
380,2015-06-13,13003
380,2015-06-15,21178
380,2015-06-16,16252
380,2015-06-17,18120
380,2015-06-18,15713
380,2015-06-19,15012
380,2015-06-20,13820
380,2015-06-22,10901
380,2015-06-23,11075
380,2015-06-24,12877
380,2015-06-25,12060
380,2015-06-26,11995
380,2015-06-27,15058
380,2015-06-29,21509
380,2015-06-30,20962
380,2015-07-01,17779
380,2015-07-02,12555
380,2015-07-03,15398
380,2015-07-04,11001
380,2015-07-06,14563
380,2015-07-07,11425
380,2015-07-08,11588
380,2015-07-09,11805
380,2015-07-10,12902
380,2015-07-11,13526
380,2015-07-13,16529
380,2015-07-14,17009
380,2015-07-15,17846
380,2015-07-16,14537
380,2015-07-17,13080
380,2015-07-18,12147
380,2015-07-20,12836
380,2015-07-21,11236
380,2015-07-22,11762
380,2015-07-23,11141
380,2015-07-24,11765
380,2015-07-25,9423
380,2015-07-27,15973
380,2015-07-28,17790
380,2015-07-29,15244
380,2015-07-30,14706
380,2015-07-31,17133
381,2015-05-22,8463
381,2015-05-23,5185
381,2015-05-26,10147
381,2015-05-27,9106
381,2015-05-28,9445
381,2015-05-29,8919
381,2015-05-30,5769
381,2015-06-01,13465
381,2015-06-02,12212
381,2015-06-03,10799
381,2015-06-04,10831
381,2015-06-05,9739
381,2015-06-06,5251
381,2015-06-08,9554
381,2015-06-09,9020
381,2015-06-10,8639
381,2015-06-11,8219
381,2015-06-12,7294
381,2015-06-13,5299
381,2015-06-15,13714
381,2015-06-16,11228
381,2015-06-17,9774
381,2015-06-18,9772
381,2015-06-19,10191
381,2015-06-20,4816
381,2015-06-22,8470
381,2015-06-23,7318
381,2015-06-24,8250
381,2015-06-25,8147
381,2015-06-26,7905
381,2015-06-27,5083
381,2015-06-29,13338
381,2015-06-30,11973
381,2015-07-01,11810
381,2015-07-02,10665
381,2015-07-03,10106
381,2015-07-04,5427
381,2015-07-06,10114
381,2015-07-07,8997
381,2015-07-08,8304
381,2015-07-09,8896
381,2015-07-10,8938
381,2015-07-11,5639
381,2015-07-13,12923
381,2015-07-14,10408
381,2015-07-15,10352
381,2015-07-16,9918
381,2015-07-17,9799
381,2015-07-18,4862
381,2015-07-20,9294
381,2015-07-21,8121
381,2015-07-22,7711
381,2015-07-23,7726
381,2015-07-24,7623
381,2015-07-25,4909
381,2015-07-27,12086
381,2015-07-28,11280
381,2015-07-29,9999
381,2015-07-30,10231
381,2015-07-31,10760
382,2015-05-22,8501
382,2015-05-23,5727
382,2015-05-26,6686
382,2015-05-27,6504
382,2015-05-28,6823
382,2015-05-29,8432
382,2015-05-30,6694
382,2015-06-01,13534
382,2015-06-02,9485
382,2015-06-03,8093
382,2015-06-04,9423
382,2015-06-05,9276
382,2015-06-06,5558
382,2015-06-08,6572
382,2015-06-09,5533
382,2015-06-10,5495
382,2015-06-11,6130
382,2015-06-12,6731
382,2015-06-13,4871
382,2015-06-15,12091
382,2015-06-16,9637
382,2015-06-17,8956
382,2015-06-18,10281
382,2015-06-19,8974
382,2015-06-20,5831
382,2015-06-22,6107
382,2015-06-23,5801
382,2015-06-24,5267
382,2015-06-25,6751
382,2015-06-26,6470
382,2015-06-27,5858
382,2015-06-29,11873
382,2015-06-30,11279
382,2015-07-01,9258
382,2015-07-02,10074
382,2015-07-03,9537
382,2015-07-04,5793
382,2015-07-06,6510
382,2015-07-07,6174
382,2015-07-08,5971
382,2015-07-09,6953
382,2015-07-10,7763
382,2015-07-11,5423
382,2015-07-13,11753
382,2015-07-14,8322
382,2015-07-15,9521
382,2015-07-16,9004
382,2015-07-17,9246
382,2015-07-18,5753
382,2015-07-20,7098
382,2015-07-21,5422
382,2015-07-22,5373
382,2015-07-23,7009
382,2015-07-24,7461
382,2015-07-25,5379
382,2015-07-27,13274
382,2015-07-28,8884
382,2015-07-29,8646
382,2015-07-30,9028
382,2015-07-31,10802
383,2015-05-21,17606
383,2015-05-22,17471
383,2015-05-23,16752
383,2015-05-26,16575
383,2015-05-27,14281
383,2015-05-28,16827
383,2015-05-29,17777
383,2015-05-30,19433
383,2015-06-01,21093
383,2015-06-02,20210
383,2015-06-03,22080
383,2015-06-05,22708
383,2015-06-06,17077
383,2015-06-08,15392
383,2015-06-09,15595
383,2015-06-10,14002
383,2015-06-11,14186
383,2015-06-12,14319
383,2015-06-13,16220
383,2015-06-15,21095
383,2015-06-16,18129
383,2015-06-17,16450
383,2015-06-18,17419
383,2015-06-19,17637
383,2015-06-20,16252
383,2015-06-22,13242
383,2015-06-23,13374
383,2015-06-24,12784
383,2015-06-25,13835
383,2015-06-26,13806
383,2015-06-27,15789
383,2015-06-29,21002
383,2015-06-30,21744
383,2015-07-01,18463
383,2015-07-02,18943
383,2015-07-03,18280
383,2015-07-04,14801
383,2015-07-06,16767
383,2015-07-07,14753
383,2015-07-08,15085
383,2015-07-09,16304
383,2015-07-10,15193
383,2015-07-11,15774
383,2015-07-13,20669
383,2015-07-14,19209
383,2015-07-15,19052
383,2015-07-16,19289
383,2015-07-17,16838
383,2015-07-18,17171
383,2015-07-20,16062
383,2015-07-21,16500
383,2015-07-22,16561
383,2015-07-23,16635
383,2015-07-24,14767
383,2015-07-25,14585
383,2015-07-27,20541
383,2015-07-28,17738
383,2015-07-29,16739
383,2015-07-30,19194
383,2015-07-31,22129
384,2015-05-22,8516
384,2015-05-23,5590
384,2015-05-26,10248
384,2015-05-27,8489
384,2015-05-28,9155
384,2015-05-29,10321
384,2015-05-30,7116
384,2015-06-01,16274
384,2015-06-02,13224
384,2015-06-03,9688
384,2015-06-04,11130
384,2015-06-05,8267
384,2015-06-06,5264
384,2015-06-08,8318
384,2015-06-09,9673
384,2015-06-10,8109
384,2015-06-11,8179
384,2015-06-12,7771
384,2015-06-13,5605
384,2015-06-15,13608
384,2015-06-16,12356
384,2015-06-17,9646
384,2015-06-18,10275
384,2015-06-19,9704
384,2015-06-20,5142
384,2015-06-22,8634
384,2015-06-23,8733
384,2015-06-24,7418
384,2015-06-25,8718
384,2015-06-26,7540
384,2015-06-27,5693
384,2015-06-29,13507
384,2015-06-30,17063
384,2015-07-01,8649
384,2015-07-02,9276
384,2015-07-03,7527
384,2015-07-04,4836
384,2015-07-06,10337
384,2015-07-07,8091
384,2015-07-08,8881
384,2015-07-09,9775
384,2015-07-10,9206
384,2015-07-11,5677
384,2015-07-13,14383
384,2015-07-14,13062
384,2015-07-15,9759
384,2015-07-16,10122
384,2015-07-17,8767
384,2015-07-18,5232
384,2015-07-20,8743
384,2015-07-21,8511
384,2015-07-22,6738
384,2015-07-23,8856
384,2015-07-24,7459
384,2015-07-25,4988
384,2015-07-27,13058
384,2015-07-28,12573
384,2015-07-29,10341
384,2015-07-30,11088
384,2015-07-31,12065
385,2015-05-21,9263
385,2015-05-22,9751
385,2015-05-23,9741
385,2015-05-26,6687
385,2015-05-27,5343
385,2015-05-28,5028
385,2015-05-29,6230
385,2015-05-30,7413
385,2015-06-01,13224
385,2015-06-02,9219
385,2015-06-03,8828
385,2015-06-05,10721
385,2015-06-06,7616
385,2015-06-08,6416
385,2015-06-09,5570
385,2015-06-10,5684
385,2015-06-11,4978
385,2015-06-12,5472
385,2015-06-13,7354
385,2015-06-15,10915
385,2015-06-16,8410
385,2015-06-17,7971
385,2015-06-18,7871
385,2015-06-19,8133
385,2015-06-20,7636
385,2015-06-22,6367
385,2015-06-23,5088
385,2015-06-24,4359
385,2015-06-25,4588
385,2015-06-26,4798
385,2015-06-27,8035
385,2015-06-29,10921
385,2015-06-30,9424
385,2015-07-01,8882
385,2015-07-02,7412
385,2015-07-03,7421
385,2015-07-04,6267
385,2015-07-06,6951
385,2015-07-07,5299
385,2015-07-08,5902
385,2015-07-09,5278
385,2015-07-10,5544
385,2015-07-11,7156
385,2015-07-13,11357
385,2015-07-14,8648
385,2015-07-15,7571
385,2015-07-16,7227
385,2015-07-17,8610
385,2015-07-18,7601
385,2015-07-20,5581
385,2015-07-21,4698
385,2015-07-22,5280
385,2015-07-23,5549
385,2015-07-24,5328
385,2015-07-25,7277
385,2015-07-27,11567
385,2015-07-28,9096
385,2015-07-29,9249
385,2015-07-30,7699
385,2015-07-31,8807
386,2015-05-21,6928
386,2015-05-22,7649
386,2015-05-23,6128
386,2015-05-26,5783
386,2015-05-27,5347
386,2015-05-28,5845
386,2015-05-29,7275
386,2015-05-30,7425
386,2015-06-01,10908
386,2015-06-02,9262
386,2015-06-03,8841
386,2015-06-05,9671
386,2015-06-06,6438
386,2015-06-08,5737
386,2015-06-09,6353
386,2015-06-10,4722
386,2015-06-11,5324
386,2015-06-12,5602
386,2015-06-13,6596
386,2015-06-15,9947
386,2015-06-16,8047
386,2015-06-17,7537
386,2015-06-18,7839
386,2015-06-19,7720
386,2015-06-20,6351
386,2015-06-22,5893
386,2015-06-23,6018
386,2015-06-24,5495
386,2015-06-25,5479
386,2015-06-26,5984
386,2015-06-27,6942
386,2015-06-29,12802
386,2015-06-30,12981
386,2015-07-01,7341
386,2015-07-02,6480
386,2015-07-03,7546
386,2015-07-04,6004
386,2015-07-06,6479
386,2015-07-07,5009
386,2015-07-08,5577
386,2015-07-09,5697
386,2015-07-10,6079
386,2015-07-11,6518
386,2015-07-13,9702
386,2015-07-14,8518
386,2015-07-15,7719
386,2015-07-16,7286
386,2015-07-17,7248
386,2015-07-18,5883
386,2015-07-20,6055
386,2015-07-21,5428
386,2015-07-22,5305
386,2015-07-23,4766
386,2015-07-24,5582
386,2015-07-25,5435
386,2015-07-27,10435
386,2015-07-28,7485
386,2015-07-29,8184
386,2015-07-30,8658
386,2015-07-31,10007
387,2015-05-21,9958
387,2015-05-22,9695
387,2015-05-23,6623
387,2015-05-26,9682
387,2015-05-27,7715
387,2015-05-28,9073
387,2015-05-29,11481
387,2015-05-30,8764
387,2015-06-01,14191
387,2015-06-02,12570
387,2015-06-03,12547
387,2015-06-05,12171
387,2015-06-06,7811
387,2015-06-08,9551
387,2015-06-09,8557
387,2015-06-10,7422
387,2015-06-11,7664
387,2015-06-12,6854
387,2015-06-13,7439
387,2015-06-15,15020
387,2015-06-16,12216
387,2015-06-17,10355
387,2015-06-18,10826
387,2015-06-19,9492
387,2015-06-20,7051
387,2015-06-22,7521
387,2015-06-23,7296
387,2015-06-24,7148
387,2015-06-25,7008
387,2015-06-26,7298
387,2015-06-27,6985
387,2015-06-29,15541
387,2015-06-30,13832
387,2015-07-01,11707
387,2015-07-02,9675
387,2015-07-03,9309
387,2015-07-04,5288
387,2015-07-06,8817
387,2015-07-07,7088
387,2015-07-08,8153
387,2015-07-09,8179
387,2015-07-10,7533
387,2015-07-11,6815
387,2015-07-13,13865
387,2015-07-14,13100
387,2015-07-15,11293
387,2015-07-16,10900
387,2015-07-17,8764
387,2015-07-18,7238
387,2015-07-20,8831
387,2015-07-21,7247
387,2015-07-22,7560
387,2015-07-23,7631
387,2015-07-24,7513
387,2015-07-25,6179
387,2015-07-27,13778
387,2015-07-28,12764
387,2015-07-29,10614
387,2015-07-30,10764
387,2015-07-31,14533
388,2015-05-21,11880
388,2015-05-22,10710
388,2015-05-23,8501
388,2015-05-26,10244
388,2015-05-27,9057
388,2015-05-28,9106
388,2015-05-29,10898
388,2015-05-30,9541
388,2015-06-01,17096
388,2015-06-02,13319
388,2015-06-03,13231
388,2015-06-05,13057
388,2015-06-06,8114
388,2015-06-08,10658
388,2015-06-09,9893
388,2015-06-10,8848
388,2015-06-11,9277
388,2015-06-12,9235
388,2015-06-13,8528
388,2015-06-15,16534
388,2015-06-16,13077
388,2015-06-17,12346
388,2015-06-18,12759
388,2015-06-19,10534
388,2015-06-20,8551
388,2015-06-22,8840
388,2015-06-23,8269
388,2015-06-24,8453
388,2015-06-25,8846
388,2015-06-26,8799
388,2015-06-27,8833
388,2015-06-29,16543
388,2015-06-30,13493
388,2015-07-01,12362
388,2015-07-02,11285
388,2015-07-03,11747
388,2015-07-04,8318
388,2015-07-06,9596
388,2015-07-07,8698
388,2015-07-08,8945
388,2015-07-09,8347
388,2015-07-10,7652
388,2015-07-11,7491
388,2015-07-13,14693
388,2015-07-14,12506
388,2015-07-15,11196
388,2015-07-16,10978
388,2015-07-17,10190
388,2015-07-18,8472
388,2015-07-20,8790
388,2015-07-21,8375
388,2015-07-22,7198
388,2015-07-23,8329
388,2015-07-24,7672
388,2015-07-25,6721
388,2015-07-27,13079
388,2015-07-28,11052
388,2015-07-29,9435
388,2015-07-30,10708
388,2015-07-31,11506
389,2015-05-22,10645
389,2015-05-23,7874
389,2015-05-26,11770
389,2015-05-27,11133
389,2015-05-28,10202
389,2015-05-29,10634
389,2015-05-30,9376
389,2015-06-01,15491
389,2015-06-02,13875
389,2015-06-03,12993
389,2015-06-04,12186
389,2015-06-05,11293
389,2015-06-06,7168
389,2015-06-08,10122
389,2015-06-09,10330
389,2015-06-10,9233
389,2015-06-11,9018
389,2015-06-12,9214
389,2015-06-13,7301
389,2015-06-15,15582
389,2015-06-16,13281
389,2015-06-17,11920
389,2015-06-18,11109
389,2015-06-19,11135
389,2015-06-20,8207
389,2015-06-22,10324
389,2015-06-23,10085
389,2015-06-24,9499
389,2015-06-25,9357
389,2015-06-26,9731
389,2015-06-27,7387
389,2015-06-29,15175
389,2015-06-30,15585
389,2015-07-01,14438
389,2015-07-02,12187
389,2015-07-03,11714
389,2015-07-04,6607
389,2015-07-06,11928
389,2015-07-07,10743
389,2015-07-08,10554
389,2015-07-09,10798
389,2015-07-10,10083
389,2015-07-11,8827
389,2015-07-13,16022
389,2015-07-14,14582
389,2015-07-15,13389
389,2015-07-16,13109
389,2015-07-17,10778
389,2015-07-18,7555
389,2015-07-20,11054
389,2015-07-21,10100
389,2015-07-22,8989
389,2015-07-23,9681
389,2015-07-24,9265
389,2015-07-25,6751
389,2015-07-27,13341
389,2015-07-28,11261
389,2015-07-29,12428
389,2015-07-30,12000
389,2015-07-31,13404
390,2015-05-22,12859
390,2015-05-23,10275
390,2015-05-26,11734
390,2015-05-27,11008
390,2015-05-28,9873
390,2015-05-29,11574
390,2015-05-30,11925
390,2015-06-01,17257
390,2015-06-02,16036
390,2015-06-03,14116
390,2015-06-04,13980
390,2015-06-05,13048
390,2015-06-06,10480
390,2015-06-08,10770
390,2015-06-09,10732
390,2015-06-10,9726
390,2015-06-11,9157
390,2015-06-12,10549
390,2015-06-13,9239
390,2015-06-15,18323
390,2015-06-16,15946
390,2015-06-17,14076
390,2015-06-18,10828
390,2015-06-19,12091
390,2015-06-20,9860
390,2015-06-22,9760
390,2015-06-23,8343
390,2015-06-24,8749
390,2015-06-25,8467
390,2015-06-26,9423
390,2015-06-27,10098
390,2015-06-29,18398
390,2015-06-30,18071
390,2015-07-01,15930
390,2015-07-02,13463
390,2015-07-03,13955
390,2015-07-04,9504
390,2015-07-06,11380
390,2015-07-07,9238
390,2015-07-08,9927
390,2015-07-09,9844
390,2015-07-10,10478
390,2015-07-11,11009
390,2015-07-13,16651
390,2015-07-14,12899
390,2015-07-15,15205
390,2015-07-16,13803
390,2015-07-17,12964
390,2015-07-18,9931
390,2015-07-20,10871
390,2015-07-21,9022
390,2015-07-22,8938
390,2015-07-23,9138
390,2015-07-24,9514
390,2015-07-25,8631
390,2015-07-27,16249
390,2015-07-28,13157
390,2015-07-29,13106
390,2015-07-30,11936
390,2015-07-31,16172
391,2015-05-21,6571
391,2015-05-22,6438
391,2015-05-23,3209
391,2015-05-26,5510
391,2015-05-27,4299
391,2015-05-28,5103
391,2015-05-29,7481
391,2015-05-30,3310
391,2015-06-01,10137
391,2015-06-02,7243
391,2015-06-03,6875
391,2015-06-05,7747
391,2015-06-06,3303
391,2015-06-08,6351
391,2015-06-09,5253
391,2015-06-10,5140
391,2015-06-11,4439
391,2015-06-12,5282
391,2015-06-13,2950
391,2015-06-15,8906
391,2015-06-16,7884
391,2015-06-17,5674
391,2015-06-18,5978
391,2015-06-19,5829
391,2015-06-20,2653
391,2015-06-22,5402
391,2015-06-23,4986
391,2015-06-24,4391
391,2015-06-25,4476
391,2015-06-26,5303
391,2015-06-27,2659
391,2015-06-29,9706
391,2015-06-30,8964
391,2015-07-01,6865
391,2015-07-02,5729
391,2015-07-03,6182
391,2015-07-04,2590
391,2015-07-06,5293
391,2015-07-07,4854
391,2015-07-08,4403
391,2015-07-09,4789
391,2015-07-10,5333
391,2015-07-11,2186
391,2015-07-13,7648
391,2015-07-14,6405
391,2015-07-15,5574
391,2015-07-16,6286
391,2015-07-17,5109
391,2015-07-18,2573
391,2015-07-20,4734
391,2015-07-21,4394
391,2015-07-22,3766
391,2015-07-23,4733
391,2015-07-24,4536
391,2015-07-25,2132
391,2015-07-27,7812
391,2015-07-28,6129
391,2015-07-29,5232
391,2015-07-30,6777
391,2015-07-31,8431
392,2015-05-21,8803
392,2015-05-22,8161
392,2015-05-23,4506
392,2015-05-26,8522
392,2015-05-27,7011
392,2015-05-28,5866
392,2015-05-29,7938
392,2015-05-30,5205
392,2015-06-01,12103
392,2015-06-02,9921
392,2015-06-03,9677
392,2015-06-05,9231
392,2015-06-06,4484
392,2015-06-08,8229
392,2015-06-09,6949
392,2015-06-10,6443
392,2015-06-11,6752
392,2015-06-12,6367
392,2015-06-13,4759
392,2015-06-15,13284
392,2015-06-16,9457
392,2015-06-17,8066
392,2015-06-18,8772
392,2015-06-19,8082
392,2015-06-20,4576
392,2015-06-22,6403
392,2015-06-23,6383
392,2015-06-24,6833
392,2015-06-25,6684
392,2015-06-26,6982
392,2015-06-27,4626
392,2015-06-29,13965
392,2015-06-30,10009
392,2015-07-01,9121
392,2015-07-02,7804
392,2015-07-03,7732
392,2015-07-04,4484
392,2015-07-06,7580
392,2015-07-07,5673
392,2015-07-08,5928
392,2015-07-09,6356
392,2015-07-10,6280
392,2015-07-11,3997
392,2015-07-13,11620
392,2015-07-14,8681
392,2015-07-15,8426
392,2015-07-16,7198
392,2015-07-17,6464
392,2015-07-18,4293
392,2015-07-20,6763
392,2015-07-21,5706
392,2015-07-22,5354
392,2015-07-23,5870
392,2015-07-24,5718
392,2015-07-25,3739
392,2015-07-27,10395
392,2015-07-28,8083
392,2015-07-29,6421
392,2015-07-30,6805
392,2015-07-31,7261
393,2015-05-21,6106
393,2015-05-22,5694
393,2015-05-23,5780
393,2015-05-26,5572
393,2015-05-27,4585
393,2015-05-28,5167
393,2015-05-29,7115
393,2015-05-30,7561
393,2015-06-01,10491
393,2015-06-02,7822
393,2015-06-03,7801
393,2015-06-05,7311
393,2015-06-06,5953
393,2015-06-08,5400
393,2015-06-09,4801
393,2015-06-10,4217
393,2015-06-11,4253
393,2015-06-12,4919
393,2015-06-13,5494
393,2015-06-15,9795
393,2015-06-16,7514
393,2015-06-17,6855
393,2015-06-18,6674
393,2015-06-19,6570
393,2015-06-20,5857
393,2015-06-22,4649
393,2015-06-23,4429
393,2015-06-24,4434
393,2015-06-25,4676
393,2015-06-26,5710
393,2015-06-27,6583
393,2015-06-29,9314
393,2015-06-30,7192
393,2015-07-01,6937
393,2015-07-02,6349
393,2015-07-03,6884
393,2015-07-04,4476
393,2015-07-06,5780
393,2015-07-07,4637
393,2015-07-08,5489
393,2015-07-09,5465
393,2015-07-10,5347
393,2015-07-11,4652
393,2015-07-13,9093
393,2015-07-14,6240
393,2015-07-15,6131
393,2015-07-16,6058
393,2015-07-17,5701
393,2015-07-18,5313
393,2015-07-20,5383
393,2015-07-21,4096
393,2015-07-22,4364
393,2015-07-23,4877
393,2015-07-24,5081
393,2015-07-25,5226
393,2015-07-27,8457
393,2015-07-28,7590
393,2015-07-29,6035
393,2015-07-30,6852
393,2015-07-31,8124
394,2015-05-21,8670
394,2015-05-22,10105
394,2015-05-23,9269
394,2015-05-26,7595
394,2015-05-27,7143
394,2015-05-28,8014
394,2015-05-29,9961
394,2015-05-30,10712
394,2015-06-01,13447
394,2015-06-02,11203
394,2015-06-03,12349
394,2015-06-05,12630
394,2015-06-06,8802
394,2015-06-08,7873
394,2015-06-09,7150
394,2015-06-10,6250
394,2015-06-11,6341
394,2015-06-12,7529
394,2015-06-13,9252
394,2015-06-15,13373
394,2015-06-16,11633
394,2015-06-17,9670
394,2015-06-18,8580
394,2015-06-19,10265
394,2015-06-20,8213
394,2015-06-22,7095
394,2015-06-23,6412
394,2015-06-24,5996
394,2015-06-25,6445
394,2015-06-26,7360
394,2015-06-27,8741
394,2015-06-29,12751
394,2015-06-30,11306
394,2015-07-01,10164
394,2015-07-02,8733
394,2015-07-03,9893
394,2015-07-04,8429
394,2015-07-06,7824
394,2015-07-07,6732
394,2015-07-08,7524
394,2015-07-09,7112
394,2015-07-10,8024
394,2015-07-11,8851
394,2015-07-13,12498
394,2015-07-14,9908
394,2015-07-15,8977
394,2015-07-16,7796
394,2015-07-17,9882
394,2015-07-18,8893
394,2015-07-20,7762
394,2015-07-21,6379
394,2015-07-22,6649
394,2015-07-23,7948
394,2015-07-24,7615
394,2015-07-25,8853
394,2015-07-27,13142
394,2015-07-28,10603
394,2015-07-29,9827
394,2015-07-30,8920
394,2015-07-31,10549
395,2015-05-21,4247
395,2015-05-22,4167
395,2015-05-23,3010
395,2015-05-26,4481
395,2015-05-27,3540
395,2015-05-28,3906
395,2015-05-29,5338
395,2015-05-30,3267
395,2015-06-01,5627
395,2015-06-02,5449
395,2015-06-03,5138
395,2015-06-05,5516
395,2015-06-06,2652
395,2015-06-08,4517
395,2015-06-09,3556
395,2015-06-10,3509
395,2015-06-11,3906
395,2015-06-12,4085
395,2015-06-13,2454
395,2015-06-15,5627
395,2015-06-16,5548
395,2015-06-17,4298
395,2015-06-18,4491
395,2015-06-19,3965
395,2015-06-20,2734
395,2015-06-22,3495
395,2015-06-23,3363
395,2015-06-24,3623
395,2015-06-25,3477
395,2015-06-26,4067
395,2015-06-27,3282
395,2015-06-29,5173
395,2015-06-30,6028
395,2015-07-01,4739
395,2015-07-02,4161
395,2015-07-03,4789
395,2015-07-04,3265
395,2015-07-06,4153
395,2015-07-07,3542
395,2015-07-08,3193
395,2015-07-09,3946
395,2015-07-10,3842
395,2015-07-11,2467
395,2015-07-13,4962
395,2015-07-14,4861
395,2015-07-15,4386
395,2015-07-16,3829
395,2015-07-17,3969
395,2015-07-18,2646
395,2015-07-20,3675
395,2015-07-21,3015
395,2015-07-22,2545
395,2015-07-23,3261
395,2015-07-24,3177
395,2015-07-25,2371
395,2015-07-27,5204
395,2015-07-28,4458
395,2015-07-29,4053
395,2015-07-30,3434
395,2015-07-31,4966
396,2015-05-22,9342
396,2015-05-23,5320
396,2015-05-26,10295
396,2015-05-27,9709
396,2015-05-28,11424
396,2015-05-29,12190
396,2015-05-30,7120
396,2015-06-01,17311
396,2015-06-02,14606
396,2015-06-03,11799
396,2015-06-04,12597
396,2015-06-05,9730
396,2015-06-06,4949
396,2015-06-08,10422
396,2015-06-09,10055
396,2015-06-10,8501
396,2015-06-11,9554
396,2015-06-12,8825
396,2015-06-13,5334
396,2015-06-15,15710
396,2015-06-16,12564
396,2015-06-17,11973
396,2015-06-18,11795
396,2015-06-19,10254
396,2015-06-20,5249
396,2015-06-22,8210
396,2015-06-23,8292
396,2015-06-24,8802
396,2015-06-25,8575
396,2015-06-26,8812
396,2015-06-27,5489
396,2015-06-29,16187
396,2015-06-30,16603
396,2015-07-01,14038
396,2015-07-02,13115
396,2015-07-03,10488
396,2015-07-04,5102
396,2015-07-06,9726
396,2015-07-07,9137
396,2015-07-08,9813
396,2015-07-09,10788
396,2015-07-10,9579
396,2015-07-11,5563
396,2015-07-13,15782
396,2015-07-14,13762
396,2015-07-15,11445
396,2015-07-16,12708
396,2015-07-17,9255
396,2015-07-18,5616
396,2015-07-20,10118
396,2015-07-21,8835
396,2015-07-22,8392
396,2015-07-23,9983
396,2015-07-24,7972
396,2015-07-25,5012
396,2015-07-27,14854
